Fly_ID_581	0.375	0.171	0.199	0.221	0.112	0.096
Fly_ID_5809	0.314	0.254	0.224	0.222	0.140	0.142
Fly_ID_5808	0.337	0.212	0.181	0.191	0.189	0.147
Fly_ID_5807	0.292	0.171	0.241	0.122	0.109	0.113
Fly_ID_5806	0.346	0.182	0.166	0.222	0.100	0.082
Fly_ID_5805	0.289	0.167	0.150	0.210	0.168	0.122
Fly_ID_5804	0.289	0.251	0.202	0.149	0.172	0.122
Fly_ID_5803	0.319	0.192	0.237	0.181	0.120	0.091
Fly_ID_5802	0.272	0.245	0.200	0.161	0.111	0.144
Fly_ID_5801	0.376	0.259	0.152	0.168	0.149	0.112
Fly_ID_5800	0.279	0.244	0.172	0.158	0.179	0.145
Fly_ID_580	0.227	0.208	0.202	0.233	0.131	0.132
Fly_ID_58	0.229	0.230	0.170	0.112	0.142	0.085
Fly_ID_5799	0.347	0.174	0.160	0.131	0.155	0.081
Fly_ID_5798	0.324	0.297	0.164	0.230	0.193	0.085
Fly_ID_5797	0.202	0.176	0.178	0.159	0.134	0.130
Fly_ID_5796	0.249	0.188	0.250	0.210	0.105	0.129
Fly_ID_5795	0.202	0.174	0.205	0.183	0.083	0.105
Fly_ID_5794	0.213	0.256	0.171	0.100	0.116	0.126
Fly_ID_5793	0.257	0.243	0.228	0.174	0.096	0.131
Fly_ID_5792	0.311	0.261	0.167	0.105	0.126	0.087
Fly_ID_5791	0.228	0.263	0.174	0.114	0.096	0.107
Fly_ID_5790	0.310	0.189	0.213	0.103	0.095	0.108
Fly_ID_579	0.331	0.258	0.209	0.241	0.136	0.121
Fly_ID_5789	0.341	0.176	0.233	0.148	0.094	0.147
Fly_ID_5788	0.391	0.202	0.250	0.223	0.119	0.133
Fly_ID_5787	0.358	0.171	0.229	0.154	0.182	0.116
Fly_ID_5786	0.304	0.260	0.229	0.157	0.154	0.143
Fly_ID_5785	0.390	0.195	0.186	0.144	0.109	0.107
Fly_ID_5784	0.269	0.227	0.200	0.177	0.111	0.102
Fly_ID_5783	0.378	0.279	0.208	0.113	0.091	0.136
Fly_ID_5782	0.317	0.291	0.215	0.236	0.171	0.130
Fly_ID_5781	0.255	0.162	0.213	0.138	0.089	0.124
Fly_ID_5780	0.322	0.191	0.167	0.218	0.113	0.100
Fly_ID_578	0.324	0.165	0.215	0.210	0.137	0.117
Fly_ID_5779	0.246	0.232	0.161	0.107	0.148	0.088
Fly_ID_5778	0.294	0.175	0.201	0.177	0.151	0.114
Fly_ID_5777	0.222	0.235	0.220	0.179	0.195	0.145
Fly_ID_5776	0.297	0.183	0.158	0.108	0.166	0.125
Fly_ID_5775	0.347	0.186	0.227	0.200	0.118	0.109
Fly_ID_5774	0.256	0.262	0.234	0.127	0.146	0.089
Fly_ID_5773	0.261	0.209	0.189	0.221	0.187	0.104
Fly_ID_5772	0.269	0.204	0.232	0.197	0.143	0.108
Fly_ID_5771	0.380	0.266	0.240	0.225	0.198	0.133
Fly_ID_5770	0.228	0.180	0.219	0.165	0.186	0.134
Fly_ID_577	0.398	0.176	0.228	0.238	0.101	0.128
Fly_ID_5769	0.355	0.197	0.176	0.207	0.187	0.110
Fly_ID_5768	0.259	0.281	0.243	0.198	0.167	0.106
Fly_ID_5767	0.216	0.244	0.204	0.141	0.101	0.121
Fly_ID_5766	0.253	0.166	0.232	0.237	0.154	0.105
Fly_ID_5765	0.387	0.296	0.199	0.156	0.151	0.128
Fly_ID_5764	0.280	0.207	0.154	0.225	0.179	0.080
Fly_ID_5763	0.256	0.180	0.216	0.142	0.122	0.150
Fly_ID_5762	0.308	0.242	0.170	0.234	0.197	0.132
Fly_ID_5761	0.251	0.173	0.247	0.203	0.170	0.133
Fly_ID_5760	0.216	0.296	0.219	0.156	0.154	0.133
Fly_ID_576	0.276	0.221	0.160	0.179	0.143	0.101
Fly_ID_5759	0.296	0.251	0.248	0.156	0.102	0.119
Fly_ID_5758	0.326	0.289	0.229	0.168	0.121	0.089
Fly_ID_5757	0.295	0.266	0.156	0.165	0.108	0.128
Fly_ID_5756	0.376	0.214	0.187	0.245	0.162	0.111
Fly_ID_5755	0.281	0.158	0.219	0.164	0.095	0.136
Fly_ID_5754	0.345	0.270	0.241	0.176	0.113	0.092
Fly_ID_5753	0.330	0.251	0.176	0.152	0.161	0.100
Fly_ID_5752	0.262	0.228	0.210	0.239	0.183	0.093
Fly_ID_5751	0.290	0.172	0.186	0.211	0.184	0.142
Fly_ID_5750	0.223	0.207	0.212	0.223	0.091	0.128
Fly_ID_575	0.217	0.215	0.229	0.233	0.115	0.104
Fly_ID_5749	0.363	0.240	0.244	0.206	0.134	0.126
Fly_ID_5748	0.313	0.270	0.210	0.162	0.118	0.094
Fly_ID_5747	0.387	0.161	0.247	0.102	0.116	0.126
Fly_ID_5746	0.355	0.272	0.171	0.129	0.175	0.141
Fly_ID_5745	0.255	0.222	0.191	0.202	0.142	0.139
Fly_ID_5744	0.322	0.193	0.170	0.137	0.110	0.121
Fly_ID_5743	0.238	0.232	0.165	0.197	0.179	0.134
Fly_ID_5742	0.271	0.154	0.168	0.233	0.165	0.128
Fly_ID_5741	0.269	0.272	0.213	0.191	0.112	0.135
Fly_ID_5740	0.250	0.199	0.223	0.215	0.121	0.090
Fly_ID_574	0.321	0.244	0.167	0.237	0.142	0.146
Fly_ID_5739	0.226	0.260	0.189	0.211	0.131	0.105
Fly_ID_5738	0.309	0.161	0.223	0.125	0.083	0.098
Fly_ID_5737	0.202	0.271	0.236	0.143	0.132	0.132
Fly_ID_5736	0.373	0.221	0.217	0.194	0.106	0.146
Fly_ID_5735	0.359	0.283	0.246	0.173	0.094	0.090
Fly_ID_5734	0.357	0.160	0.183	0.240	0.158	0.136
Fly_ID_5733	0.232	0.187	0.154	0.142	0.198	0.131
Fly_ID_5732	0.366	0.288	0.227	0.112	0.186	0.114
Fly_ID_5731	0.375	0.211	0.179	0.238	0.178	0.144
Fly_ID_5730	0.333	0.271	0.164	0.205	0.154	0.119
Fly_ID_573	0.393	0.266	0.215	0.166	0.109	0.086
Fly_ID_5729	0.271	0.300	0.160	0.245	0.151	0.149
Fly_ID_5728	0.360	0.299	0.197	0.167	0.136	0.139
Fly_ID_5727	0.324	0.230	0.183	0.189	0.136	0.144
Fly_ID_5726	0.226	0.216	0.180	0.119	0.193	0.134
Fly_ID_5725	0.252	0.281	0.161	0.127	0.120	0.116
Fly_ID_5724	0.397	0.185	0.156	0.201	0.081	0.112
Fly_ID_5723	0.319	0.217	0.191	0.245	0.105	0.119
Fly_ID_5722	0.321	0.222	0.219	0.109	0.168	0.087
Fly_ID_5721	0.293	0.277	0.219	0.183	0.123	0.130
Fly_ID_5720	0.285	0.260	0.209	0.184	0.127	0.085
Fly_ID_572	0.258	0.291	0.164	0.204	0.132	0.102
Fly_ID_5719	0.293	0.221	0.247	0.229	0.173	0.131
Fly_ID_5718	0.354	0.287	0.191	0.128	0.092	0.081
Fly_ID_5717	0.228	0.258	0.175	0.142	0.143	0.096
Fly_ID_5716	0.374	0.152	0.215	0.119	0.123	0.105
Fly_ID_5715	0.265	0.263	0.213	0.107	0.197	0.116
Fly_ID_5714	0.245	0.292	0.190	0.108	0.130	0.106
Fly_ID_5713	0.342	0.296	0.233	0.209	0.167	0.082
Fly_ID_5712	0.261	0.259	0.213	0.218	0.086	0.120
Fly_ID_5711	0.308	0.242	0.184	0.132	0.125	0.123
Fly_ID_5710	0.290	0.299	0.167	0.244	0.109	0.121
Fly_ID_571	0.289	0.212	0.204	0.116	0.152	0.126
Fly_ID_5709	0.368	0.273	0.196	0.184	0.127	0.093
Fly_ID_5708	0.213	0.193	0.247	0.148	0.086	0.086
Fly_ID_5707	0.393	0.285	0.204	0.109	0.105	0.119
Fly_ID_5706	0.230	0.264	0.221	0.174	0.148	0.142
Fly_ID_5705	0.310	0.206	0.230	0.163	0.128	0.140
Fly_ID_5704	0.392	0.159	0.181	0.162	0.138	0.135
Fly_ID_5703	0.242	0.284	0.221	0.165	0.111	0.091
Fly_ID_5702	0.348	0.156	0.245	0.128	0.095	0.148
Fly_ID_5701	0.205	0.249	0.154	0.222	0.167	0.107
Fly_ID_5700	0.247	0.202	0.239	0.156	0.136	0.123
Fly_ID_570	0.353	0.208	0.215	0.149	0.172	0.115
Fly_ID_57	0.242	0.163	0.206	0.120	0.169	0.131
Fly_ID_5699	0.224	0.174	0.197	0.184	0.176	0.110
Fly_ID_5698	0.207	0.194	0.189	0.140	0.162	0.147
Fly_ID_5697	0.389	0.280	0.179	0.232	0.164	0.086
Fly_ID_5696	0.362	0.248	0.247	0.226	0.136	0.128
Fly_ID_5695	0.355	0.212	0.235	0.247	0.172	0.090
Fly_ID_5694	0.390	0.263	0.152	0.185	0.153	0.149
Fly_ID_5693	0.250	0.283	0.219	0.225	0.129	0.110
Fly_ID_5692	0.329	0.281	0.228	0.222	0.129	0.124
Fly_ID_5691	0.307	0.252	0.232	0.247	0.185	0.147
Fly_ID_5690	0.290	0.152	0.177	0.221	0.162	0.107
Fly_ID_569	0.299	0.232	0.226	0.250	0.145	0.097
Fly_ID_5689	0.233	0.280	0.186	0.160	0.197	0.150
Fly_ID_5688	0.334	0.202	0.206	0.143	0.088	0.129
Fly_ID_5687	0.267	0.240	0.246	0.206	0.092	0.108
Fly_ID_5686	0.326	0.268	0.195	0.207	0.134	0.119
Fly_ID_5685	0.246	0.180	0.244	0.244	0.115	0.128
Fly_ID_5684	0.243	0.298	0.194	0.136	0.117	0.136
Fly_ID_5683	0.250	0.218	0.183	0.240	0.144	0.105
Fly_ID_5682	0.275	0.177	0.174	0.181	0.149	0.102
Fly_ID_5681	0.368	0.207	0.159	0.123	0.126	0.097
Fly_ID_5680	0.270	0.222	0.218	0.136	0.135	0.117
Fly_ID_568	0.288	0.273	0.177	0.162	0.175	0.141
Fly_ID_5679	0.381	0.179	0.230	0.182	0.088	0.108
Fly_ID_5678	0.352	0.152	0.199	0.139	0.088	0.105
Fly_ID_5677	0.367	0.156	0.191	0.116	0.112	0.112
Fly_ID_5676	0.273	0.287	0.250	0.210	0.126	0.141
Fly_ID_5675	0.398	0.203	0.192	0.217	0.090	0.087
Fly_ID_5674	0.209	0.210	0.244	0.161	0.189	0.109
Fly_ID_5673	0.247	0.155	0.238	0.189	0.151	0.122
Fly_ID_5672	0.274	0.253	0.241	0.184	0.145	0.135
Fly_ID_5671	0.334	0.151	0.175	0.104	0.194	0.130
Fly_ID_5670	0.321	0.251	0.245	0.175	0.160	0.141
Fly_ID_567	0.349	0.279	0.192	0.208	0.196	0.092
Fly_ID_5669	0.208	0.191	0.186	0.169	0.119	0.109
Fly_ID_5668	0.303	0.220	0.184	0.212	0.093	0.118
Fly_ID_5667	0.344	0.285	0.176	0.115	0.154	0.111
Fly_ID_5666	0.366	0.204	0.222	0.157	0.089	0.095
Fly_ID_5665	0.336	0.291	0.182	0.161	0.189	0.127
Fly_ID_5664	0.331	0.181	0.221	0.187	0.134	0.140
Fly_ID_5663	0.275	0.275	0.186	0.164	0.172	0.105
Fly_ID_5662	0.351	0.243	0.199	0.249	0.144	0.100
Fly_ID_5661	0.365	0.182	0.162	0.139	0.161	0.122
Fly_ID_5660	0.304	0.244	0.172	0.133	0.110	0.090
Fly_ID_566	0.337	0.238	0.155	0.237	0.104	0.083
Fly_ID_5659	0.242	0.192	0.247	0.204	0.125	0.116
Fly_ID_5658	0.217	0.207	0.170	0.221	0.121	0.106
Fly_ID_5657	0.296	0.210	0.236	0.138	0.140	0.124
Fly_ID_5656	0.396	0.220	0.174	0.154	0.198	0.135
Fly_ID_5655	0.306	0.286	0.197	0.227	0.101	0.110
Fly_ID_5654	0.377	0.209	0.239	0.142	0.106	0.116
Fly_ID_5653	0.315	0.244	0.175	0.213	0.176	0.087
Fly_ID_5652	0.242	0.151	0.224	0.245	0.105	0.115
Fly_ID_5651	0.370	0.294	0.196	0.220	0.097	0.117
Fly_ID_5650	0.239	0.207	0.221	0.160	0.086	0.113
Fly_ID_565	0.294	0.156	0.165	0.173	0.174	0.089
Fly_ID_5649	0.251	0.279	0.216	0.206	0.135	0.132
Fly_ID_5648	0.400	0.160	0.179	0.102	0.160	0.108
Fly_ID_5647	0.271	0.155	0.250	0.109	0.134	0.148
Fly_ID_5646	0.235	0.168	0.248	0.197	0.086	0.106
Fly_ID_5645	0.233	0.238	0.183	0.193	0.118	0.085
Fly_ID_5644	0.384	0.157	0.233	0.176	0.115	0.097
Fly_ID_5643	0.319	0.284	0.224	0.221	0.158	0.143
Fly_ID_5642	0.358	0.281	0.222	0.250	0.185	0.138
Fly_ID_5641	0.396	0.262	0.163	0.154	0.133	0.130
Fly_ID_5640	0.277	0.179	0.170	0.206	0.187	0.117
Fly_ID_564	0.383	0.293	0.186	0.204	0.086	0.112
Fly_ID_5639	0.319	0.168	0.223	0.147	0.185	0.145
Fly_ID_5638	0.364	0.175	0.237	0.248	0.172	0.094
Fly_ID_5637	0.203	0.161	0.238	0.111	0.099	0.112
Fly_ID_5636	0.277	0.237	0.239	0.201	0.114	0.102
Fly_ID_5635	0.257	0.293	0.158	0.110	0.157	0.122
Fly_ID_5634	0.211	0.213	0.225	0.211	0.144	0.082
Fly_ID_5633	0.388	0.201	0.234	0.241	0.087	0.109
Fly_ID_5632	0.306	0.248	0.248	0.108	0.109	0.143
Fly_ID_5631	0.334	0.274	0.162	0.249	0.100	0.105
Fly_ID_5630	0.342	0.279	0.174	0.132	0.181	0.138
Fly_ID_563	0.388	0.300	0.246	0.247	0.090	0.104
Fly_ID_5629	0.287	0.226	0.201	0.189	0.184	0.125
Fly_ID_5628	0.343	0.177	0.223	0.233	0.106	0.139
Fly_ID_5627	0.299	0.245	0.168	0.198	0.178	0.095
Fly_ID_5626	0.397	0.208	0.194	0.175	0.194	0.134
Fly_ID_5625	0.220	0.265	0.210	0.168	0.173	0.107
Fly_ID_5624	0.291	0.203	0.153	0.204	0.198	0.109
Fly_ID_5623	0.213	0.184	0.244	0.168	0.163	0.090
Fly_ID_5622	0.258	0.249	0.174	0.204	0.150	0.128
Fly_ID_5621	0.296	0.258	0.246	0.178	0.081	0.084
Fly_ID_5620	0.231	0.260	0.185	0.247	0.197	0.084
Fly_ID_562	0.254	0.196	0.163	0.180	0.184	0.149
Fly_ID_5619	0.311	0.256	0.207	0.118	0.199	0.136
Fly_ID_5618	0.295	0.293	0.194	0.232	0.107	0.093
Fly_ID_5617	0.327	0.199	0.249	0.222	0.100	0.085
Fly_ID_5616	0.385	0.298	0.244	0.197	0.162	0.092
Fly_ID_5615	0.309	0.266	0.190	0.100	0.104	0.090
Fly_ID_5614	0.279	0.183	0.249	0.161	0.114	0.127
Fly_ID_5613	0.244	0.236	0.203	0.239	0.153	0.083
Fly_ID_5612	0.269	0.199	0.164	0.232	0.179	0.083
Fly_ID_5611	0.399	0.272	0.184	0.123	0.166	0.146
Fly_ID_5610	0.298	0.193	0.206	0.208	0.176	0.112
Fly_ID_561	0.367	0.295	0.167	0.182	0.113	0.092
Fly_ID_5609	0.231	0.287	0.166	0.248	0.190	0.105
Fly_ID_5608	0.301	0.202	0.235	0.244	0.165	0.117
Fly_ID_5607	0.223	0.157	0.212	0.210	0.094	0.149
Fly_ID_5606	0.255	0.180	0.192	0.171	0.152	0.085
Fly_ID_5605	0.289	0.281	0.157	0.135	0.175	0.104
Fly_ID_5604	0.330	0.156	0.228	0.218	0.155	0.087
Fly_ID_5603	0.231	0.274	0.191	0.181	0.132	0.143
Fly_ID_5602	0.349	0.210	0.166	0.181	0.159	0.120
Fly_ID_5601	0.280	0.213	0.172	0.242	0.103	0.112
Fly_ID_5600	0.343	0.291	0.214	0.125	0.123	0.105
Fly_ID_560	0.212	0.261	0.180	0.159	0.146	0.092
Fly_ID_56	0.375	0.269	0.224	0.237	0.100	0.120
Fly_ID_5599	0.252	0.210	0.247	0.214	0.199	0.125
Fly_ID_5598	0.288	0.210	0.226	0.197	0.082	0.117
Fly_ID_5597	0.235	0.292	0.199	0.191	0.144	0.081
Fly_ID_5596	0.281	0.295	0.220	0.160	0.157	0.148
Fly_ID_5595	0.397	0.240	0.237	0.146	0.166	0.127
Fly_ID_5594	0.262	0.230	0.165	0.209	0.168	0.092
Fly_ID_5593	0.284	0.228	0.227	0.101	0.110	0.136
Fly_ID_5592	0.248	0.208	0.154	0.223	0.159	0.089
Fly_ID_5591	0.324	0.197	0.241	0.179	0.129	0.080
Fly_ID_5590	0.306	0.216	0.172	0.119	0.193	0.130
Fly_ID_559	0.328	0.192	0.179	0.128	0.126	0.149
Fly_ID_5589	0.383	0.151	0.191	0.170	0.131	0.122
Fly_ID_5588	0.316	0.273	0.154	0.178	0.178	0.102
Fly_ID_5587	0.301	0.178	0.199	0.216	0.086	0.125
Fly_ID_5586	0.283	0.184	0.239	0.216	0.182	0.132
Fly_ID_5585	0.323	0.252	0.173	0.224	0.196	0.086
Fly_ID_5584	0.216	0.249	0.231	0.195	0.123	0.125
Fly_ID_5583	0.278	0.291	0.161	0.201	0.178	0.093
Fly_ID_5582	0.379	0.207	0.158	0.191	0.147	0.085
Fly_ID_5581	0.342	0.222	0.195	0.164	0.139	0.138
Fly_ID_5580	0.350	0.265	0.225	0.236	0.196	0.104
Fly_ID_558	0.350	0.189	0.208	0.175	0.107	0.129
Fly_ID_5579	0.241	0.169	0.201	0.119	0.126	0.128
Fly_ID_5578	0.383	0.183	0.198	0.135	0.176	0.095
Fly_ID_5577	0.377	0.182	0.212	0.169	0.111	0.096
Fly_ID_5576	0.395	0.194	0.165	0.194	0.117	0.139
Fly_ID_5575	0.354	0.261	0.160	0.136	0.125	0.149
Fly_ID_5574	0.395	0.171	0.200	0.118	0.168	0.113
Fly_ID_5573	0.298	0.238	0.230	0.239	0.088	0.093
Fly_ID_5572	0.327	0.274	0.226	0.193	0.167	0.130
Fly_ID_5571	0.334	0.175	0.177	0.172	0.117	0.131
Fly_ID_5570	0.224	0.184	0.176	0.177	0.190	0.086
Fly_ID_557	0.302	0.290	0.189	0.108	0.148	0.138
Fly_ID_5569	0.386	0.260	0.203	0.114	0.088	0.116
Fly_ID_5568	0.214	0.182	0.210	0.115	0.086	0.142
Fly_ID_5567	0.366	0.186	0.233	0.140	0.195	0.110
Fly_ID_5566	0.279	0.150	0.245	0.138	0.138	0.149
Fly_ID_5565	0.336	0.249	0.231	0.179	0.092	0.137
Fly_ID_5564	0.361	0.222	0.180	0.193	0.177	0.124
Fly_ID_5563	0.244	0.217	0.159	0.204	0.155	0.125
Fly_ID_5562	0.399	0.207	0.211	0.152	0.200	0.126
Fly_ID_5561	0.400	0.221	0.231	0.146	0.119	0.100
Fly_ID_5560	0.216	0.195	0.201	0.209	0.131	0.105
Fly_ID_556	0.279	0.288	0.157	0.238	0.185	0.133
Fly_ID_5559	0.361	0.185	0.181	0.220	0.088	0.140
Fly_ID_5558	0.383	0.194	0.198	0.215	0.120	0.116
Fly_ID_5557	0.337	0.153	0.240	0.185	0.102	0.084
Fly_ID_5556	0.270	0.169	0.215	0.111	0.122	0.128
Fly_ID_5555	0.389	0.199	0.238	0.119	0.174	0.122
Fly_ID_5554	0.313	0.265	0.247	0.213	0.098	0.091
Fly_ID_5553	0.357	0.270	0.196	0.223	0.138	0.081
Fly_ID_5552	0.239	0.175	0.178	0.145	0.123	0.144
Fly_ID_5551	0.349	0.257	0.207	0.203	0.189	0.133
Fly_ID_5550	0.218	0.188	0.160	0.165	0.196	0.101
Fly_ID_555	0.278	0.219	0.234	0.235	0.149	0.125
Fly_ID_5549	0.360	0.190	0.179	0.156	0.080	0.125
Fly_ID_5548	0.206	0.156	0.216	0.243	0.132	0.145
Fly_ID_5547	0.232	0.270	0.235	0.186	0.147	0.084
Fly_ID_5546	0.360	0.241	0.155	0.159	0.142	0.133
Fly_ID_5545	0.262	0.255	0.161	0.161	0.083	0.117
Fly_ID_5544	0.278	0.266	0.194	0.214	0.149	0.147
Fly_ID_5543	0.224	0.207	0.236	0.107	0.145	0.124
Fly_ID_5542	0.391	0.290	0.197	0.230	0.195	0.117
Fly_ID_5541	0.272	0.210	0.213	0.217	0.172	0.104
Fly_ID_5540	0.257	0.225	0.250	0.190	0.191	0.098
Fly_ID_554	0.241	0.181	0.155	0.116	0.135	0.111
Fly_ID_5539	0.354	0.221	0.160	0.232	0.124	0.147
Fly_ID_5538	0.321	0.164	0.172	0.128	0.086	0.146
Fly_ID_5537	0.396	0.177	0.170	0.111	0.103	0.097
Fly_ID_5536	0.236	0.216	0.181	0.246	0.101	0.142
Fly_ID_5535	0.306	0.288	0.231	0.212	0.095	0.088
Fly_ID_5534	0.211	0.256	0.163	0.224	0.170	0.138
Fly_ID_5533	0.338	0.193	0.219	0.184	0.165	0.093
Fly_ID_5532	0.261	0.172	0.200	0.245	0.177	0.107
Fly_ID_5531	0.354	0.217	0.236	0.166	0.174	0.140
Fly_ID_5530	0.386	0.247	0.160	0.240	0.101	0.121
Fly_ID_553	0.295	0.251	0.181	0.186	0.175	0.101
Fly_ID_5529	0.386	0.280	0.211	0.181	0.131	0.086
Fly_ID_5528	0.370	0.175	0.170	0.131	0.197	0.107
Fly_ID_5527	0.230	0.168	0.205	0.236	0.187	0.083
Fly_ID_5526	0.399	0.298	0.178	0.116	0.109	0.092
Fly_ID_5525	0.366	0.292	0.170	0.220	0.172	0.091
Fly_ID_5524	0.219	0.274	0.213	0.112	0.170	0.082
Fly_ID_5523	0.321	0.281	0.212	0.131	0.159	0.135
Fly_ID_5522	0.354	0.230	0.248	0.210	0.191	0.116
Fly_ID_5521	0.348	0.226	0.249	0.108	0.174	0.114
Fly_ID_5520	0.360	0.246	0.185	0.202	0.122	0.150
Fly_ID_552	0.244	0.206	0.225	0.109	0.105	0.115
Fly_ID_5519	0.308	0.206	0.212	0.137	0.119	0.147
Fly_ID_5518	0.344	0.152	0.229	0.178	0.125	0.115
Fly_ID_5517	0.384	0.185	0.193	0.246	0.110	0.089
Fly_ID_5516	0.396	0.247	0.188	0.168	0.113	0.099
Fly_ID_5515	0.206	0.177	0.227	0.240	0.165	0.110
Fly_ID_5514	0.378	0.193	0.247	0.150	0.144	0.139
Fly_ID_5513	0.257	0.204	0.204	0.161	0.138	0.136
Fly_ID_5512	0.265	0.187	0.189	0.170	0.123	0.126
Fly_ID_5511	0.298	0.236	0.227	0.154	0.163	0.147
Fly_ID_5510	0.259	0.269	0.248	0.242	0.189	0.130
Fly_ID_551	0.307	0.237	0.180	0.147	0.111	0.108
Fly_ID_5509	0.263	0.156	0.218	0.145	0.189	0.104
Fly_ID_5508	0.346	0.261	0.183	0.179	0.104	0.135
Fly_ID_5507	0.257	0.212	0.245	0.188	0.182	0.117
Fly_ID_5506	0.277	0.259	0.221	0.121	0.103	0.120
Fly_ID_5505	0.360	0.170	0.185	0.109	0.143	0.086
Fly_ID_5504	0.253	0.182	0.177	0.145	0.132	0.137
Fly_ID_5503	0.273	0.230	0.202	0.250	0.088	0.132
Fly_ID_5502	0.265	0.178	0.223	0.163	0.131	0.106
Fly_ID_5501	0.336	0.162	0.159	0.188	0.096	0.132
Fly_ID_5500	0.379	0.169	0.212	0.242	0.146	0.141
Fly_ID_550	0.257	0.222	0.210	0.191	0.140	0.110
Fly_ID_55	0.377	0.275	0.229	0.111	0.119	0.145
Fly_ID_5499	0.361	0.289	0.217	0.189	0.170	0.091
Fly_ID_5498	0.235	0.265	0.207	0.205	0.163	0.148
Fly_ID_5497	0.263	0.255	0.207	0.226	0.116	0.113
Fly_ID_5496	0.246	0.296	0.238	0.235	0.152	0.128
Fly_ID_5495	0.383	0.268	0.176	0.228	0.156	0.137
Fly_ID_5494	0.390	0.237	0.185	0.222	0.137	0.137
Fly_ID_5493	0.356	0.187	0.158	0.212	0.199	0.109
Fly_ID_5492	0.364	0.256	0.221	0.244	0.186	0.102
Fly_ID_5491	0.373	0.198	0.178	0.158	0.158	0.095
Fly_ID_5490	0.320	0.298	0.235	0.117	0.134	0.102
Fly_ID_549	0.218	0.261	0.158	0.179	0.106	0.114
Fly_ID_5489	0.308	0.231	0.246	0.205	0.130	0.102
Fly_ID_5488	0.203	0.215	0.222	0.161	0.197	0.117
Fly_ID_5487	0.219	0.184	0.245	0.149	0.168	0.106
Fly_ID_5486	0.231	0.285	0.160	0.125	0.143	0.099
Fly_ID_5485	0.356	0.272	0.216	0.147	0.142	0.107
Fly_ID_5484	0.249	0.252	0.215	0.167	0.082	0.085
Fly_ID_5483	0.254	0.206	0.165	0.156	0.080	0.124
Fly_ID_5482	0.328	0.221	0.246	0.160	0.128	0.094
Fly_ID_5481	0.204	0.205	0.171	0.234	0.119	0.113
Fly_ID_5480	0.231	0.220	0.230	0.184	0.138	0.135
Fly_ID_548	0.357	0.196	0.234	0.209	0.160	0.140
Fly_ID_5479	0.385	0.201	0.204	0.195	0.185	0.100
Fly_ID_5478	0.242	0.220	0.241	0.105	0.134	0.133
Fly_ID_5477	0.230	0.280	0.208	0.153	0.148	0.081
Fly_ID_5476	0.317	0.229	0.215	0.236	0.163	0.090
Fly_ID_5475	0.384	0.228	0.215	0.111	0.142	0.098
Fly_ID_5474	0.292	0.179	0.233	0.145	0.169	0.145
Fly_ID_5473	0.203	0.217	0.188	0.123	0.099	0.147
Fly_ID_5472	0.287	0.184	0.192	0.193	0.192	0.087
Fly_ID_5471	0.286	0.177	0.207	0.225	0.123	0.137
Fly_ID_5470	0.229	0.189	0.238	0.245	0.119	0.104
Fly_ID_547	0.326	0.205	0.199	0.164	0.166	0.098
Fly_ID_5469	0.399	0.228	0.192	0.247	0.088	0.123
Fly_ID_5468	0.394	0.194	0.221	0.240	0.110	0.109
Fly_ID_5467	0.300	0.155	0.187	0.115	0.084	0.086
Fly_ID_5466	0.388	0.234	0.209	0.180	0.122	0.120
Fly_ID_5465	0.387	0.251	0.246	0.204	0.179	0.121
Fly_ID_5464	0.341	0.252	0.164	0.250	0.122	0.125
Fly_ID_5463	0.366	0.195	0.232	0.189	0.159	0.114
Fly_ID_5462	0.274	0.168	0.236	0.219	0.184	0.090
Fly_ID_5461	0.228	0.249	0.236	0.147	0.195	0.110
Fly_ID_5460	0.353	0.205	0.160	0.243	0.197	0.119
Fly_ID_546	0.223	0.290	0.249	0.213	0.132	0.145
Fly_ID_5459	0.243	0.185	0.151	0.245	0.186	0.118
Fly_ID_5458	0.340	0.229	0.169	0.198	0.128	0.093
Fly_ID_5457	0.388	0.293	0.163	0.136	0.114	0.084
Fly_ID_5456	0.383	0.253	0.173	0.159	0.085	0.105
Fly_ID_5455	0.387	0.189	0.247	0.198	0.153	0.121
Fly_ID_5454	0.208	0.199	0.239	0.209	0.158	0.087
Fly_ID_5453	0.366	0.181	0.202	0.107	0.118	0.105
Fly_ID_5452	0.310	0.166	0.245	0.160	0.122	0.131
Fly_ID_5451	0.247	0.211	0.245	0.184	0.089	0.144
Fly_ID_5450	0.332	0.193	0.249	0.217	0.124	0.133
Fly_ID_545	0.230	0.194	0.165	0.164	0.132	0.125
Fly_ID_5449	0.262	0.275	0.234	0.231	0.151	0.110
Fly_ID_5448	0.269	0.165	0.246	0.188	0.177	0.082
Fly_ID_5447	0.293	0.255	0.159	0.202	0.176	0.131
Fly_ID_5446	0.344	0.298	0.189	0.146	0.144	0.118
Fly_ID_5445	0.296	0.196	0.200	0.206	0.136	0.128
Fly_ID_5444	0.233	0.210	0.184	0.172	0.123	0.134
Fly_ID_5443	0.210	0.222	0.175	0.113	0.122	0.099
Fly_ID_5442	0.235	0.168	0.217	0.109	0.114	0.122
Fly_ID_5441	0.229	0.173	0.229	0.229	0.192	0.147
Fly_ID_5440	0.399	0.209	0.180	0.246	0.164	0.118
Fly_ID_544	0.358	0.271	0.222	0.243	0.188	0.146
Fly_ID_5439	0.246	0.254	0.152	0.133	0.197	0.102
